conceptId,substanceId
218943000,418299007
218950001,372684006
218951002,387049005
218952009,5007006
218953004,48517003
218957003,15052009
218959000,55946005
218961009,372845003
218968003,74589005
218969006,362947006
218970007,764167007
218972004,419151007
218973009,75371004
219009004,410937004
219015004,21394008
219019005,372666009
219031007,372849009
219036002,373272007
219050007,410942007
219063001,373473004
219075006,836368004
219076007,836402002
219079000,428601009
219082005,836383009
219083000,840549009
219084006,863911006
219085007,836381006
219088009,836401009
219094001,37146000
219095000,836385002
219096004,836382004
219123000,767145000
219125007,74947009
219126008,74947009
219127004,74947009
219131005,51765001
219257002,69861004
219258007,69861004
219259004,69861004
219260009,69861004
219261008,69861004
219263006,66113009
219264000,66113009
219265004,66113009
219266003,66113009
219267007,66113009
219269005,74947009
219270006,74947009
219271005,74947009
219272003,74947009
219274002,9020001
219275001,9020001
219276000,9020001
219430002,74947009
219432005,105590001
229810006,263762005
229811005,263762005
229812003,263762005
229813008,263762005
229814002,263762005
230142004,53744000
230143009,49018005
230144003,39164004
230144003,39164004
230146001,49872002
230148000,3092008
230149008,60875001
230150008,112277009
230152000,72904005
230157006,49872002
230158001,409822003
230159009,414561005
230161000,49872002
230162007,243633006
230166005,71518008
230168006,34930001
230170002,281169009
230174006,407326003
230175007,40168006
230176008,19551004
230177004,112383009
230179001,49872002
230180003,19030005
230181004,409822003
230182006,72904005
230183001,414561005
230185008,50942005
230186009,50942005
230187000,50942005
230194002,417060007
230194002,417060007
230197009,49872002
230198004,19551004
230209006,40560008
230213004,3265006
230214005,117169008
230215006,17894007
230242007,410942007
230243002,105590001
230262004,19551004
230284004,84676004
230291001,373936006
230293003,51765001
230294009,87869004
230297002,373936006
230304003,410942007
230315008,410942007
230316009,410942007
230317000,410942007
230333002,410942007
230334008,410942007
230346007,410942007
230353003,311492009
230354009,410942007
230355005,22907001
230360009,125576007
230441003,410942007
230443000,404642006
230443000,418149003
230514006,125576007
230536009,19551004
230563005,72904005
230596007,397426001
230598008,19030005
230605007,76327009
230607004,441900009
230608009,41175001
230609001,22907001
230610006,88488004
230611005,18836009
230612003,105590001
230622009,285656000
230624005,18213006
230625006,285686007
230626007,33679000
230665005,410942007
230682007,387235007
230682007,35331000
230735006,72904005
230760006,373526007
230762003,87588000
230798006,285686007
230800004,311492009
231451006,410942007
231461004,372585002
231461004,373282008
231462006,372615004
231467000,311455009
231468005,15698006
231469002,373780001
231470001,373282008
231472009,372615004
231473004,372616003
231474005,387264003
231477003,387341002
231478008,387286002
231479000,373529000
231480002,21919007
231481003,410942007
231801008,409822003
231802001,409822003
231803006,49872002
231804000,414561005
231820005,125576007
231858009,68704007
231861005,16241000
231862003,414561005
231868004,125576007
231885002,125576007
231893002,409822003
231894008,49872002
231895009,417396000
231896005,50875003
231917001,767098004
231918006,66925006
231919003,767270007
231920009,410942007
231922001,313236002
231942005,3829006
231962002,372822009
231963007,372822009
231984002,49872002
231985001,5210005
231986000,128377001
231988004,409822003
231988004,409822003
231990003,3265006
231992006,52397001
231992006,52397001
231994007,39091000
231994007,39091000
232010004,285656000
232011000,285656000
232023006,285656000
232027007,56242006
232028002,38586004
232031001,285665007
232032008,410942007
232145009,410942007
232222008,49872002
232223003,414561005
232225005,409822003
232226006,49872002
232230009,52499004
232233006,406429003
232237007,125576007
232238002,125576007
232239005,406429003
232259009,285664006
232295001,285400005
232311007,243579005
232312000,5210005
232313005,72904005
232314004,112277009
232317006,285400005
232318001,25200002
232346004,260152009
232347008,264287008
232348003,256435007
232349006,128488006
232350006,720687003
232367004,72904005
232399005,19965007
232400003,19551004
232401004,40168006
232402006,17872004
232403001,16241000
232404007,53326005
232406009,3265006
232417005,32763000
232427004,32763000
232434002,414561005
232438004,125576007
233598009,409822003
233599001,78981005
233600003,16241000
233601004,49872002
233602006,49872002
233603001,74871001
233606009,409822003
233607000,9861002
233608005,17872004
233609002,115087008
233610007,16241000
233613009,414561005
233614003,106556001
233615002,23439005
233616001,65615007
233618000,243368001
233621003,62065006
233622005,128377001
233623000,128377001
233624006,19965007
233625007,52584002
233625007,52584002
233631005,80917008
233632003,35331000
233633008,35331000
233636000,16369005
233637009,410942007
233639007,16369005
233640009,410942007
233649005,113858008
233653007,16369005
233655000,16369005
233655000,16369005
233659006,16369005
233672007,472007
233672007,304630002
233672007,18127008
233673002,410942007
233673002,410942007
233675009,35331000
233675009,35331000
233687002,255840003
233688007,767406000
233694004,48315007
233695003,311445005
233696002,87025005
233698001,86510008
233699009,256038001
233700005,311399004
233706004,410942007
233707008,87588000
233709006,35331000
233710001,441900009
233711002,24099007
233727009,125576007
233728004,84698008
233733000,35331000
233738009,125576007
233741000,410942007
233747001,609074006
233748006,33008008
233749003,33008008
233750003,311424003
233751004,278946006
233753001,88014003
233753001,88014003
233754007,785654008
233755008,33396006
233755008,278946006
233756009,840578005
233757000,838385007
233758005,426027001
233759002,26227005
233760007,311429008
233761006,311429008
233762004,311429008
233763009,113858008
233763009,311429008
233764003,311425002
233775004,44644008
233794009,113858008
233794009,113858008
233799004,35331000
233799004,35331000
233813006,279046003
233849007,72904005
233851006,62065006
233867000,22533000
233868005,414561005
233880002,105590001
233883000,409822003
233884006,22533000
233887004,84698008
233945002,410942007
233954004,285405000
233991005,409822003
234014009,285686007
234017002,72904005
234018007,125576007
234020005,410942007
234033004,33679000
234034005,33679000
234047000,125576007
234068004,125576007
234090004,113858008
234091000,110379001
234092007,84925004
234093002,112443002
234093002,112443002
234094008,15475009
234100006,15475009
234101005,52397001
234106000,84925004
234108004,84925004
234108004,84925004
234171009,410942007
234341005,311492009
234366009,311492009
234381003,68498002
234391009,50095005
234426009,419933005
234503004,47622006
234568006,3265006
234619000,56448008
234620006,56448008
234645009,410942007
234976000,409822003
234986004,410942007
235009000,19030005
235012002,409822003
235022008,387458008
235032001,72904005
235033006,102407002
235034000,263762005
235044003,3829006
235045002,105590001
235046001,105590001
235047005,105590001
235051007,410942007
235054004,49872002
235055003,19965007
235056002,19965007
235057006,19965007
235058001,19965007
235059009,19551004
235061000,409822003
235062007,72904005
235064008,72904005
235065009,72904005
235067001,113858008
235068006,414561005
235069003,3265006
235070002,3265006
235071003,3265006
235072005,3265006
235073000,3265006
235122006,49872002
235123001,50384007
235124007,409822003
235130007,410942007
235137005,65119002
235138000,65119002
235601001,409822003
235602008,414561005
235603003,49872002
235604009,417396000
235605005,125576007
235610009,409822003
235611008,49872002
235612001,417396000
235613006,125576007
235619005,410942007
235620004,125576007
235637006,285656000
235638001,285656000
235648004,410942007
235650007,410942007
235681003,410942007
235682005,70813002
235694001,113858008
235705002,410942007
235707005,125576007
235708000,125576007
235720008,227991002
235723005,105590001
235726002,19030005
235747003,50942005
235748008,50942005
235749000,407444007
235750000,410942007
235751001,372665008
235756006,125576007
235757002,125576007
235759004,441900009
235760009,125576007
235761008,125576007
235762001,125576007
235809001,125576007
235830005,410942007
235830005,410942007
235837008,410942007
235861001,68704007
235863003,68704007
235864009,83617006
235864009,81665004
235865005,83617006
235865005,49872002
235866006,62944002
235867002,78475006
235869004,81665004
235869004,83617006
235871004,81665004
235872006,62944002
235873001,387351001
235874007,387176008
235875008,311492009
235875008,311492009
235876009,410942007
235880004,311492009
235880004,311492009
235880004,311492009
235881000,311492009
235889003,410942007
235941008,256896000
235942001,311492009
235944000,410942007
235946003,49872002
235947007,407444007
235951009,256896000
235952002,311492009
235955000,410942007
235985005,409822003
235986006,414561005
235988007,1557002
235989004,39360003
235990008,767161003
236015007,410942007
236015007,410942007
236063005,424470006
236063005,424470006
236066002,37563009
236074001,372800002
236075000,105590001
236377000,414561005
236378005,3265006
236406007,19030005
236428007,105590001
236429004,105590001
236430009,105590001
236431008,82693003
236452000,410942007
236452000,410942007
236453005,22907001
236453005,22907001
236454004,88488004
236454004,88488004
236455003,88488004
236455003,88488004
236456002,66586000
236456002,66586000
236457006,45262002
236457006,45262002
236505008,18819001
236514003,105590001
236515002,105590001
236516001,767271006
236517005,767177002
236518000,767273009
236519008,410942007
236520002,2309006
236521003,387235007
236522005,387467008
236523000,105590001
236524006,125576007
236525007,125576007
236547007,767108006
236548002,767108006
236549005,767108006
236590008,243579005
236599009,53583001
236600007,3265006
236602004,113858008
236628001,125576007
236629009,125576007
236630004,441900009
236672003,16241000
236682002,68704007
236683007,16241000
236684001,113858008
236685000,53583001
236686004,53583001
236687008,68704007
236689006,53583001
236706006,53583001
236718002,441900009
236721000,3265006
236745001,409822003
236746000,59343002
236748004,78981005
236749007,16241000
236766009,68704007
236767000,16241000
236770001,113858008
236770001,113858008
236771002,50384007
236771002,50384007
236772009,68704007
236772009,68704007
236773004,16241000
236773004,16241000
236782005,409822003
236814005,373526007
237038001,68704007
237039009,16241000
237041005,409822003
237042003,68704007
237043008,16241000
237046000,68704007
237046000,68704007
237048004,40560008
237069002,68704007
237070001,3265006
237082005,3265006
237083000,68704007
237084006,16241000
237085007,40560008
237094001,58800005
237094001,58800005
237095000,68704007
237095000,68704007
237096004,68704007
237096004,68704007
237097008,16241000
237097008,16241000
237098003,125576007
237104007,22417000
237105008,50942005
237106009,16241000
237109002,9482002
237110007,9482002
237228001,410942007
237443002,50384007
237445009,113858008
237446005,72904005
237447001,72904005
237448006,40560008
237449003,410942007
237449003,410942007
237450003,59433001
237450003,59433001
237458005,117169008
237477007,2282003
237499004,103186007
237499004,103186007
237509009,73187006
237510004,767266004
237521008,103186007
237529005,49872002
237539004,410942007
237545007,410942007
237640005,410942007
237641009,311492009
237646004,410942007
237665007,410942007
237694000,419933005
237738005,311492009
237798008,410942007
237809000,126162007
237811009,410942007
237824009,103186007
237824009,103186007
237844003,410942007
237849008,410942007
237853005,410942007
237877004,37959007
237884007,410942007
237908009,410942007
238146000,787967009
238367006,424976006
238368001,13126002
238370005,40168006
238372002,16241000
238374001,409822003
238375000,58800005
238376004,65119002
238377008,409822003
238379006,65119002
238380009,81325006
238381008,65119002
238388002,52499004
238389005,409822003
238389005,409822003
238391002,409822003
238392009,115651002
238393004,409822003
238399000,409822003
238399000,409822003
238401006,59343002
238410003,65119002
238410003,263762005
238411004,58800005
238411004,263762005
238412006,58800005
238413001,409822003
238414007,65119002
238415008,409822003
238417000,409822003
238418005,83594007
238419002,68704007
238421007,33562003
238423005,409822003
238424004,258933002
238425003,17872004
238426002,36361003
238427006,65119002
238430004,33610009
238431000,33610009
238431000,409822003
238432007,33610009
238435009,115651002
238436005,75059003
238438006,6430000
238440001,65615007
238442009,1582002
238444005,88578003
238445006,11983001
238446007,112403007
238447003,421727006
238448008,243668006
238449000,50942005
238450000,417396000
238451001,387961004
238452008,736258006
238454009,387961004
238458007,263762005
238459004,263762005
238460009,263762005
238461008,263762005
238462001,263762005
238463006,263762005
238466003,263762005
238467007,263762005
238469005,263762005
238470006,263762005
238471005,263762005
238472003,263762005
238473008,263762005
238474002,263762005
238480005,263762005
238481009,263762005
238482002,263762005
238483007,263762005
238484001,263762005
238486004,263762005
238487008,263762005
238490002,279046003
238491003,261386000
238493000,312025007
238496008,395508003
238497004,395508003
238498009,312025007
238499001,276310004
238500005,312025007
238503007,396449009
238504001,264357004
238505000,27065002
238506004,285686007
238509006,285686007
238510001,285717004
238511002,64285002
238511002,285717004
238513004,41355003
238516007,41355003
238518008,49926000
238518008,41355003
238519000,410942007
238519000,41355003
238521005,286631004
238521005,36466007
238522003,286631004
238522003,36466007
238525001,56242006
238525001,56242006
238526000,56242006
238526000,56242006
238528004,41355003
238529007,41355003
238530002,41355003
238531003,11713004
238532005,11713004
238534006,46031004
238568000,13524005
238569008,21847005
238572001,42416001
238573006,418785009
238576003,33396006
238583005,256897009
238584004,39477002
238588001,263762005
238635004,410942007
238635004,410942007
238687000,285686007
238688005,285686007
238689002,285686007
238694002,33679000
238695001,11713004
238712007,41355003
238732008,3092008
238769006,49926000
238813009,410942007
238814003,410942007
238815002,40168006
238815002,387170002
238892000,21847005
238894004,67866001
238901000,67866001
238937005,409890000
238937005,409890000
238986007,441900009
238988008,410942007
238989000,410942007
238990009,410942007
238992001,410942007
238995004,410942007
238996003,410942007
238997007,410942007
238998002,410942007
238999005,410942007
239000007,410942007
239209004,72188006
239210009,72188006
239211008,72188006
239212001,72188006
239213006,72188006
239214000,72188006
239215004,72188006
239297008,40168006
239780003,49872002
239781004,115169007
239825002,72904005
239825002,72904005
239845005,410942007
239846006,88488004
239849004,419933005
239849004,419933005
239892009,259916004
239894005,259916004
239895006,259916004
239897003,259916004
239900005,410942007
239910001,17047000
239940004,40168006
239945009,23369004
240039005,68704007
240039005,68704007
240100004,27831002
240100004,35331000
240101000,410942007
240102007,373468005
240103002,19030005
240105009,49872002
240107001,49872002
240108006,8191000
240109003,8191000
240110008,8191000
240111007,414561005
240112000,417396000
240113005,79501007
240114004,17894007
240115003,47622006
240115003,79501007
240116002,421727006
240117006,609075007
240118001,39091000
240123001,88999006
240125008,285722004
240164006,125576007
240165007,410942007
240168009,372639009
240270007,13652007
240333000,74867004
240334006,65255000
240335007,112283007
240336008,116394005
240336008,116554007
240337004,116395006
240337004,116554007
240338009,49872002
240339001,424470006
240343002,407359000
240345009,441900009
240348006,22907001
240349003,76436009
240350003,398506000
240351004,125048009
240352006,116394005
240353001,83285000
240354007,116395006
240355008,116396007
240356009,303349001
240357000,8191000
240360007,4668009
240361006,50942005
240362004,50942005
240364003,50942005
240365002,62300007
240366001,41340007
240367005,41542000
240368000,87569007
240369008,40006009
240370009,83821001
240371008,83821001
240372001,103560006
240374000,26704001
240375004,418382009
240376003,113858008
240379005,113858008
240380008,113858008
240381007,113858008
240382000,113858008
240383005,243368001
240384004,54365000
240385003,113674000
240386002,113674000
240387006,113674000
240388001,113674000
240389009,116399000
240390000,116399000
240391001,116399000
240392008,116399000
240393003,36094007
240394009,48666005
240395005,48666005
240396006,48666005
240397002,87579009
240398007,87579009
240399004,87579009
240401005,58242002
240401005,58242002
240402003,58242002
240403008,58242002
240404002,58242002
240405001,58242002
240407009,58242002
240408004,58242002
240409007,58242002
240410002,58242002
240412005,58242002
240413000,110379001
240414006,110379001
240415007,110379001
240416008,58869008
240417004,58869008
240418009,21996001
240419001,110379001
240420007,58503001
240421006,1507005
240422004,5851001
240422004,55123007
240424003,58800005
240425002,53490009
240426001,17872004
240427005,17872004
240429008,26159005
240429008,30917009
240431004,26159005
240431004,30917009
240432006,30917009
240432006,26159005
240433001,30917009
240433001,26159005
240434007,26159005
240434007,30917009
240435008,8191000
240436009,40560008
240437000,40560008
240438005,40560008
240439002,40560008
240440000,40560008
240441001,40560008
240442008,427413007
240443003,59674005
240444009,27274008
240445005,7527002
240446006,7527002
240447002,7527002
240448007,7527002
240449004,7527002
240450004,65119002
240451000,80166006
240452007,62496009
240453002,243352007
240455009,243352007
240456005,243352007
240457001,243352007
240458006,62496009
240459003,44172002
240460008,44172002
240461007,59881000
240462000,59881000
240463005,59881000
240464004,59881000
240465003,59881000
240467006,68855006
240468001,19551004
240469009,19551004
240470005,19551004
240471009,19551004
240472002,19551004
240473007,19551004
240474001,19551004
240475000,19965007
240476004,19965007
240477008,19965007
240478003,19965007
240479006,19965007
240481008,19965007
240482001,69239002
240483006,52584002
240484000,52584002
240485004,5210005
240485004,5210005
240486003,63603005
240487007,11970002
240493004,68684004
240497003,312318005
240499000,1718008
240502001,26483009
240507007,87919008
240512008,312320008
240513003,24115003
240515005,43190007
240519004,39982002
240520005,44725007
240521009,407326003
240522002,82170005
240523007,49872002
240524001,311508002
240525000,407325004
240526004,50384007
240527008,50384007
240529006,50384007
240530001,40168006
240531002,40168006
240532009,9482002
240533004,9482002
240534005,9482002
240535006,9482002
240536007,9482002
240537003,9482002
240538008,9482002
240539000,9482002
240540003,9482002
240541004,9482002
240542006,9482002
240545008,9482002
240546009,57757007
240547000,57757007
240548005,57757007
240549002,57757007
240550002,39164004
240551003,243579005
240552005,72904005
240554006,72904005
240555007,72904005
240556008,72904005
240557004,72904005
240558009,72904005
240560006,72904005
240561005,72904005
240562003,72904005
240563008,72904005
240564002,72904005
240565001,72904005
240566000,72904005
240567009,72904005
240568004,72904005
240569007,72904005
240571007,68704007
240572000,68704007
240573005,68704007
240574004,68704007
240575003,68704007
240576002,68704007
240577006,68704007
240578001,68704007
240579009,68704007
240580007,68704007
240581006,68704007
240582004,68704007
240583009,68704007
240584003,68704007
240585002,64889004
240586001,64889004
240587005,64889004
240589008,63938009
240590004,16241000
240591000,63938009
240594008,78981005
240597001,9482002
240598006,9482002
240600000,3764006
240602008,63938009
240603003,63938009
240604009,63938009
240606006,417443008
240606006,417443008
240608007,417443008
240613006,415343008
240615004,18054009
240616003,18054009
240618002,32691002
240624008,62496009
240626005,27334000
240629003,30020004
240631007,34706006
240632000,115987006
240635003,79357004
240636002,79781008
240637006,79357004
240638001,243653005
240639009,243653005
240641005,79357004
240642003,79357004
240643008,243653005
240644002,51278002
240645001,243654004
240648004,264413004
240649007,21036002
240650007,243653005
240653009,88274000
240654003,88274000
240656001,88274000
240657005,88274000
240658000,88274000
240659008,88274000
240659008,88274000
240660003,40740003
240661004,50942005
240663001,50942005
240664007,50942005
240665008,106605004
240666009,4649006
240667000,418382009
240668005,112277009
240669002,112277009
240670001,112277009
240671002,112277009
240673004,26764003
240676007,6246005
240677003,6246005
240678008,6246005
240679000,6246005
240681003,6246005
240682005,6246005
240685007,14562002
240686008,44106000
240687004,44106000
240688009,44106000
240689001,44106000
240691009,44106000
240692002,44106000
240693007,44106000
240696004,115651002
240699006,5389000
240700007,414561005
240701006,2429008
240704003,3265006
240705002,3265006
240706001,3265006
240707005,3265006
240708000,3265006
240709008,3265006
240710003,3265006
240711004,3265006
240712006,263762005
240713001,3265006
240714007,3265006
240716009,3265006
240717000,3265006
240718005,3265006
240719002,3265006
240720008,3265006
240721007,3265006
240722000,3265006
240723005,3265006
240724004,67168003
240727006,8672004
240728001,8672004
240729009,8672004
240730004,56596006
240731000,56596006
240732007,56596006
240733002,243509006
240734008,243509006
240735009,243509006
240736005,243509006
240737001,243509006
240738006,243509006
240739003,243509006
240741002,37220005
240742009,37220005
240743004,37220005
240744005,56596006
240745006,56596006
240746007,56596006
240747003,65615007
240748008,65615007
240750000,60435001
240751001,60435001
240752008,48600001
240753003,48600001
240754009,48600001
240755005,48600001
240756006,48600001
240757002,48600001
240758007,32662000
240759004,32662000
240760009,32662000
240761008,39268007
240762001,39268007
240763006,39268007
240765004,106570001
240766003,106570001
240766003,106570001
240767007,106570001
240767007,106570001
240768002,106570001
240768002,106570001
240769005,106570001
240770006,106570001
240771005,106570001
240772003,106570001
240774002,414561005
240775001,414561005
240776000,91088000
240777009,91088000
240778004,106556001
240779007,106556001
240780005,106556001
240781009,106556001
240782002,106557005
240783007,42178002
240784001,42178002
240785000,42178002
240786004,68673006
240787008,26217004
240789006,53583001
240789006,53583001
240790002,53583001
240791003,53583001
240791003,53583001
240792005,53583001
240792005,53583001
240793000,53583001
240794006,53583001
240796008,53583001
240798009,243670002
240800002,36559008
240801003,36559008
240802005,243670002
240803000,90855000
240804006,264407008
240806008,264421005
240809001,40294009
240810006,40294009
240810006,106663008
240811005,40294009
240812003,40294009
240813008,243670002
240814002,264422003
240817009,47622006
240818004,17966003
240819007,778081000
240820001,106672000
240821002,84925004
240822009,84925004
240823004,84925004
240823004,84925004
240824005,84925004
240824005,84925004
240826007,112443002
240827003,112443002
240828008,112443002
240828008,112443002
240829000,112443002
240831009,15475009
240832002,15475009
240833007,15475009
240834001,15475009
240835000,106672000
240836004,52397001
240838003,52397001
240839006,52397001
240840008,52397001
240841007,52397001
240842000,52397001
240843005,47759003
240844004,47759003
240845003,47759003
240847006,3824001
240848001,106672000
240849009,21881004
240851008,57824004
240854000,441779000
240855004,609326000
240856003,609326000
240857007,609326000
240858002,10823008
240859005,27784005
240860000,106663008
240860000,781393003
240861001,609061000
240863003,19061001
240864009,19061001
240865005,19061001
240865005,19061001
240866006,39091000
240867002,609075007
240868007,609075007
240869004,5782007
240870003,49800006
240871004,49800006
240872006,5588009
240873001,781393003
240874007,106663008
240874007,781393003
240875008,33999009
240877000,8181006
240879002,8181006
240880004,8181006
240882007,13228009
240884008,106762008
240885009,84073006
240886005,82577004
240886005,84073006
240887001,90368001
240887001,84073006
240888006,12697008
240888006,84073006
240889003,431050001
240889003,84073006
240890007,431050001
240890007,84073006
240891006,431050001
240891006,84073006
240892004,431050001
240892004,84073006
240893009,431050001
240893009,84073006
240894003,73643001
240895002,84073006
240897005,79202004
240911006,106869005
240912004,106869005
240914003,15122003
240915002,37563009
240916001,37563009
241746002,384978002
241747006,372567009
241748001,373265006
241750009,387322000
241753006,387222003
241756003,373266007
241757007,387300007
241761001,229003004
241762008,373254001
241764009,372580007
241765005,372627001
241767002,410942007
241769004,311835000
241770003,10357007
241771004,311750000
241774007,26426004
241777000,44644008
241777000,18652009
241778005,44644008
241778005,56421007
241779002,44644008
241779002,11103000
241780004,44644008
241780004,311734008
241781000,23641002
241781000,17058009
241782007,255771001
241786005,19209005
241787001,311723005
241788006,311724004
241789003,86884000
241790007,311725003
241791006,117156009
241792004,311728001
241793009,425830001
241796001,35659005
241797005,311726002
241798000,311550002
241799008,14120002
241800007,277016007
241801006,311719002
241802004,311885009
241804003,303309009
241805002,280940005
241806001,303328002
241807005,303309009
241808000,303306002
241809008,27831002
241810003,303322001
241816009,303320009
241817000,303318006
241818005,311756006
241819002,256440004
241820008,288328004
241821007,311738006
241822000,303317001
241823005,303317001
241824004,303317001
241825003,303317001
241826002,303317001
241831000,702730004
241833002,702730004
241834008,702730004
241835009,37663002
241839003,311903001
241840001,311926008
241841002,311909002
241842009,311927004
241843004,311928009
241844005,311910007
241845006,311904007
241846007,311911006
241847003,76885009
241848008,311907000
241849000,311942001
241850000,311905008
241851001,311934002
241852008,311906009
241853003,311908005
241854009,311916001
241855005,311900003
241856006,16774004
241857002,311944000
241858007,311945004
241859004,311946003
241860009,311955000
241862001,75627006
241863006,311901004
241864000,289122001
241865004,46384008
241866003,42240007
241867007,311948002
241869005,36864000
241870006,36864000
241871005,36864000
241872003,36864000
241873008,311958003
241874002,36864000
241876000,36864000
241877009,36864000
241878004,36864000
241879007,225776008
241880005,311912004
241881009,311930006
241882002,311931005
241883007,311933008
241884001,311929001
241885000,228994008
241886004,311957008
241887008,311899008
241888003,311951009
241889006,311921003
241890002,311913009
241891003,311923000
241892005,312438007
241893000,311956004
241894006,311988007
241895007,311924006
241896008,311925007
241897004,311917005
241898009,311918000
241899001,311919008
241900006,311920002
241901005,311950005
241902003,418920007
241903008,79549001
241904002,418920007
241905001,418920007
241906000,418920007
241907009,47358009
241907009,418920007
241908004,418920007
241909007,311935001
241910002,311915002
241911003,311936000
241912005,311937009
241913000,311938004
241914006,311959006
241916008,311939007
241917004,311941008
241918009,311940009
241919001,311953007
241920007,311954001
241921006,12567009
241922004,311960001
241923009,311961002
241924003,311960001
241924003,30926007
241925002,311949005
241926001,46384008
241926001,311960001
241927005,311962009
241928000,311985005
241930003,37663002
241931004,288328004
241932006,256440004
241933001,762952008
241934007,44027008
241935008,256443002
241936009,264295007
241937000,410942007
241938005,764146007
241939002,67866001
241941001,6993007
241944009,420135007
241945005,112133008
241947002,410942007
241948007,372665008
241949004,387458008
241955009,56448008
241956005,37663002
241956005,37663002
241957001,255620007
241957001,255620007
241958006,410942007
241958006,410942007
241959003,372665008
241959003,372665008
241960008,387458008
241960008,387458008
241962000,441900009
241962000,441900009
241963005,2649007
241963005,2649007
241964004,125706008
241964004,125706008
241966002,285715007
241967006,285686007
241968001,285686007
241973007,285405000
241975000,87588000
241976004,65723001
241977008,285664006
241978003,5080006
241979006,5080006
241983006,5080006
241984000,285665007
241985004,5080006
241986003,5080006
241987007,65723001
241988002,65723001
241990001,65723001
241991002,65723001
241992009,65723001
241993004,65723001
241994005,65723001
241995006,65723001
241996007,65723001
241997003,285666008
241998008,285666008
241999000,65723001
242000006,285665007
242001005,65723001
242002003,65723001
242003008,65723001
242004002,285679004
242006000,285679004
242008004,285679004
242011003,285667004
242012005,285667004
242012005,285646004
242013000,285667004
242027005,18213006
242029008,285649006
242029008,285720007
242030003,285649006
242060008,410942007
242189007,125576007
242253008,404642006
242256000,373253007
242258004,387220006
242259007,372781009
242260002,373254001
242261003,387461009
242262005,372524001
242534002,82107009
242535001,82107009
242536000,82107009
242537009,82107009
242589004,303304004
242795000,125576007
242796004,46316000
242797008,125576007
242798003,125576007
242799006,125576007
242800005,125576007
242801009,125576007
242802002,125576007
242803007,125576007
242804001,125576007
242805000,125576007
242806004,125576007
242807008,125576007
242808003,125576007
242809006,125576007
242810001,125576007
242811002,125576007
242812009,125576007
242813004,125576007
242814005,125576007
242815006,125576007
242816007,125576007
242817003,125576007
242818008,125576007
242819000,125576007
242820006,125576007
242821005,125576007
242823008,373216001
242824002,387517004
242825001,387458008
242829007,387341002
242830002,387322000
242831003,387286002
242832005,372664007
242833000,387264003
242834006,372866006
242835007,387300007
242839001,74947009
242840004,51765001
242841000,51765001
242853001,722496004
242938008,87405001
242939000,9020001
242940003,9020001
243000002,86122002
243001003,86122002
243002005,86122002
243003000,86122002
243004006,86122002
243005007,86122002
243006008,264376002
243007004,264376002
243008009,264376002
243009001,86122002
243009001,64867003
243010006,86122002
243013008,210005
243045003,64004006
244183009,29183001
245143005,35883004
246926002,57368009
246934008,57368009
247517004,409822003
248192000,41355003
249414000,3764006
249414000,3764006
249502005,56219004
250536002,229936000
253090002,42923009
253227001,5210005
254246009,372688009
254247000,372664007
254249002,387222003
254250002,387085005
254251003,387272001
254252005,387242007
254253000,387256009
254254006,67127007
254598007,39290007
254667001,56242006
254676008,9482002
254740002,59343002
254899009,113674000
255483000,409822003
259097007,41355003
260181005,16157006
262461007,243352007
262533004,285677002
262572000,44468009
262573005,64867003
262574004,86122002
262575003,77301004
262580007,72070000
262678008,125576007
262738006,285656000
262740001,285656000
262741002,285656000
262742009,285656000
262743004,285656000
262761008,125576007
262764000,25200002
262781009,13126002
262924006,228262005
262960001,285656000
263262009,285665007
263263004,285665007
263264005,285665007
263265006,285665007
263266007,285665007
263267003,285665007
263268008,285665007
263269000,285665007
264207005,83594007
264575002,59343002
266005008,48666005
266077001,65119002
266078006,57032008
266090008,40560008
266091007,87443003
266092000,45891006
266093005,8331005
266094004,33101000
266095003,89313005
266096002,115329001
266108008,53744000
266108008,53744000
266108008,53744000
266113007,9482002
266114001,9482002
266123003,62496009
266125005,72904005
266126006,72904005
266127002,72904005
266128007,72904005
266130009,72904005
266133006,72904005
266136003,72904005
266143009,64889004
266147005,6246005
266152000,115651002
266154004,3265006
266154004,3265006
266157006,3265006
266158001,3265006
266158001,263762005
266160004,17966003
266162007,55008000
266166005,48683001
266166005,71241004
266169003,50942005
266196000,59881000
266237004,409822003
266237004,409822003
266350000,9861002
266403005,441900009
266404004,441900009
267206008,410942007
267317007,113858008
267527002,410942007
267540007,125576007
267769000,6246005
267772007,409822003
268058007,5249008
268640002,373209002
268645007,311492009
268646008,373469002
268647004,373209002
268656007,6246005
268797009,373249005
268838005,112283007
268839002,65119002
268841001,49872002
268842008,16241000
269257004,82693003
269281006,18213006
269287005,373266007
269431000,18213006
269574000,80897008
269690006,44446004
269722001,255637000
269723006,410942007
269765000,53041004
270550006,1290001
271331002,285686007
271423008,113858008
271425001,114233001
271426000,44106000
271449003,6246005
271488001,78981005
271501007,50212004
271532008,39164004
271558008,128377001
271667004,52584002
271832001,392610001
272006008,68704007
272006008,68704007
272262003,63938009
274080003,409822003
274081004,106544002
274083001,115651002
274083001,115651002
274083001,115651002
274102007,243633006
274116002,128377001
274119009,5210005
274207006,61010005
274217001,264299001
274219003,311758007
274917005,51765001
274929001,30821001
274945004,40185008
275376007,72904005
275376007,72904005
275385007,115668003
275388009,372806008
275389001,31006001
275389001,63045006
275390005,31006001
